date,Settle
2005-03-28,1.2300000190734863
2005-03-29,1.225000023841858
2005-03-30,1.215000033378601
2005-03-31,1.2300000190734863
2005-04-01,1.215000033378601
2005-04-04,1.2000000476837158
2005-04-05,1.2050000429153442
2005-04-06,1.2000000476837158
2005-04-07,1.159999966621399
2005-04-08,1.149999976158142
2005-04-11,1.1699999570846558
2005-04-12,1.1699999570846558
2005-04-13,1.1699999570846558
2005-04-14,1.1699999570846558
2005-04-15,1.1699999570846558
2005-04-18,1.1699999570846558
2005-04-19,1.190000057220459
2005-04-20,1.190000057220459
2005-04-21,1.190000057220459
2005-04-22,1.190000057220459
2005-04-25,1.190000057220459
2005-04-26,1.190000057220459
2005-04-27,1.159999966621399
2005-04-28,1.149999976158142
2005-04-29,1.149999976158142
2005-05-02,1.149999976158142
2005-05-03,1.1799999475479126
2005-05-04,1.1799999475479126
2005-05-05,1.1799999475479126
2005-05-06,1.1799999475479126
2005-05-09,1.1799999475479126
2005-05-10,1.1799999475479126
2005-05-11,1.1799999475479126
2005-05-12,1.159999966621399
2005-05-13,1.159999966621399
2005-05-16,1.159999966621399
2005-05-17,1.1699999570846558
2005-05-18,1.1799999475479126
2005-05-19,1.190000057220459
2005-05-20,1.1699999570846558
2005-05-23,1.1799999475479126
2005-05-24,1.1799999475479126
2005-05-25,1.190000057220459
2005-05-26,1.190000057220459
2005-05-27,1.2000000476837158
2005-05-31,1.2000000476837158
2005-06-01,1.2100000381469727
2005-06-02,1.225000023841858
2005-06-03,1.2100000381469727
2005-06-06,1.2100000381469727
2005-06-07,1.2300000190734863
2005-06-08,1.2200000286102295
2005-06-09,1.2200000286102295
2005-06-10,1.2300000190734863
2005-06-13,1.2300000190734863
2005-06-14,1.2300000190734863
2005-06-15,1.2400000095367432
2005-06-16,1.2899999618530273
2005-06-17,1.2999999523162842
2005-06-20,1.3600000143051147
2005-06-21,1.3799999952316284
2005-06-22,1.3799999952316284
2005-06-23,1.409999966621399
2005-06-24,1.409999966621399
2005-06-27,1.409999966621399
2005-06-28,1.440000057220459
2005-06-29,1.4900000095367432
2005-06-30,1.4700000286102295
2005-07-01,1.4900000095367432
2005-07-05,1.4900000095367432
2005-07-06,1.4900000095367432
2005-07-07,1.5299999713897705
2005-07-08,1.590000033378601
2005-07-11,1.6200000047683716
2005-07-12,1.649999976158142
2005-07-13,1.6200000047683716
2005-07-14,1.6299999952316284
2005-07-15,1.6200000047683716
2005-07-18,1.7000000476837158
2005-07-19,1.7799999713897705
2005-07-20,1.7400000095367432
2005-07-21,1.75
2005-07-22,1.7400000095367432
2005-07-25,1.7599999904632568
2005-07-26,1.7400000095367432
2005-07-27,1.75
2005-07-28,1.75
2005-07-29,1.7699999809265137
2005-08-01,1.7799999713897705
2005-08-02,1.75
2005-08-03,1.8300000429153442
2005-08-04,1.840000033378601
2005-08-05,1.8200000524520874
2005-08-08,1.8300000429153442
2005-08-09,1.8650000095367432
2005-08-10,1.850000023841858
2005-08-11,1.8949999809265137
2005-08-12,1.8650000095367432
2005-08-15,1.8849999904632568
2005-08-16,1.9149999618530273
2005-08-17,1.9149999618530273
2005-08-18,1.9500000476837158
2005-08-19,1.965000033378601
2005-08-22,1.9850000143051147
2005-08-23,1.975000023841858
2005-08-24,1.975000023841858
2005-08-25,1.9739999771118164
2005-08-26,1.9800000190734863
2005-08-29,2.0299999713897705
2005-08-30,2.1500000953674316
2005-08-31,2.299999952316284
2005-09-01,2.700000047683716
2005-09-02,2.5999999046325684
2005-09-06,2.5299999713897705
2005-09-07,2.5399999618530273
2005-09-08,2.515000104904175
2005-09-09,2.5799999237060547
2005-09-12,2.5
2005-09-13,2.4749999046325684
2005-09-14,2.380000114440918
2005-09-15,2.2899999618530273
2005-09-16,2.305000066757202
2005-09-19,2.309999942779541
2005-09-20,2.325000047683716
2005-09-21,2.3550000190734863
2005-09-22,2.440000057220459
2005-09-23,2.450000047683716
2005-09-26,2.4200000762939453
2005-09-27,2.4000000953674316
2005-09-28,2.4149999618530273
2005-09-29,2.4149999618530273
2005-09-30,2.430000066757202
2005-10-03,2.4200000762939453
2005-10-04,2.5
2005-10-05,2.4700000286102295
2005-10-06,2.299999952316284
2005-10-07,2.3499999046325684
2005-10-10,2.240000009536743
2005-10-11,2.244999885559082
2005-10-12,2.194999933242798
2005-10-13,2.0999999046325684
2005-10-14,1.975000023841858
2005-10-17,2.0269999504089355
2005-10-18,2.0299999713897705
2005-10-19,2.0299999713897705
2005-10-20,2.0399999618530273
2005-10-21,2.049999952316284
2005-10-24,2.0299999713897705
2005-10-25,2.0999999046325684
2005-10-26,2.140000104904175
2005-10-27,2.1600000858306885
2005-10-28,2.200000047683716
2005-10-31,2.2200000286102295
2005-11-01,2.2300000190734863
2005-11-02,2.190000057220459
2005-11-03,2.130000114440918
2005-11-04,2.174999952316284
2005-11-07,2.259999990463257
2005-11-08,2.1600000858306885
2005-11-09,2.2049999237060547
2005-11-10,2.1549999713897705
2005-11-11,2.119999885559082
2005-11-14,2.119999885559082
2005-11-15,2.0199999809265137
2005-11-16,2.015000104904175
2005-11-17,2.009999990463257
2005-11-18,1.9700000286102295
2005-11-21,1.9950000047683716
2005-11-22,1.9900000095367432
2005-11-23,1.9299999475479126
2005-11-25,1.899999976158142
2005-11-28,1.909999966621399
2005-11-29,1.9149999618530273
2005-11-30,1.909999966621399
2005-12-01,1.899999976158142
2005-12-02,1.9199999570846558
2005-12-05,1.9149999618530273
2005-12-06,1.965000033378601
2005-12-07,1.9800000190734863
2005-12-08,1.975000023841858
2005-12-09,2.059999942779541
2005-12-12,2.059999942779541
2005-12-13,2.0
2005-12-14,2.0899999141693115
2005-12-15,1.9800000190734863
2005-12-16,1.9800000190734863
2005-12-19,2.0
2005-12-20,2.0299999713897705
2005-12-21,2.009999990463257
2005-12-22,2.0
2005-12-23,2.015000104904175
2005-12-27,2.0299999713897705
2005-12-28,2.0399999618530273
2005-12-29,2.0799999237060547
2005-12-30,2.0899999141693115
2006-01-03,2.119999885559082
2006-01-04,2.119999885559082
2006-01-05,2.0999999046325684
2006-01-06,2.1700000762939453
2006-01-09,2.25
2006-01-10,2.299999952316284
2006-01-11,2.3499999046325684
2006-01-12,2.2699999809265137
2006-01-13,2.3299999237060547
2006-01-17,2.4800000190734863
2006-01-18,2.5799999237060547
2006-01-19,2.4800000190734863
2006-01-20,2.490000009536743
2006-01-23,2.490000009536743
2006-01-24,2.4600000381469727
2006-01-25,2.4600000381469727
2006-01-26,2.444999933242798
2006-01-27,2.4700000286102295
2006-01-30,2.494999885559082
2006-01-31,2.490000009536743
2006-02-01,2.5
2006-02-02,2.5
2006-02-03,2.549999952316284
2006-02-06,2.5999999046325684
2006-02-07,2.575000047683716
2006-02-08,2.5899999141693115
2006-02-09,2.5999999046325684
2006-02-10,2.700000047683716
2006-02-13,2.7300000190734863
2006-02-14,2.700000047683716
2006-02-15,2.5799999237060547
2006-02-16,2.5
2006-02-17,2.4700000286102295
2006-02-21,2.490000009536743
2006-02-22,2.4700000286102295
2006-02-23,2.4600000381469727
2006-02-24,2.4800000190734863
2006-02-27,2.505000114440918
