date,Settle
2006-07-28,8.846400260925293
2006-07-31,8.904000282287598
2006-08-01,8.979499816894531
2006-08-02,8.906000137329102
2006-08-03,8.849499702453613
2006-08-04,8.862500190734863
2006-08-07,8.781499862670898
2006-08-08,8.803500175476074
2006-08-09,8.713000297546387
2006-08-10,8.753499984741211
2006-08-11,8.694499969482422
2006-08-14,8.77400016784668
2006-08-15,8.809499740600586
2006-08-16,8.729999542236328
2006-08-17,8.78849983215332
2006-08-18,9.057499885559082
2006-08-21,9.13599967956543
2006-08-22,9.180000305175781
2006-08-23,9.163000106811523
2006-08-24,9.178000450134277
2006-08-25,9.204000473022461
2006-08-28,9.209500312805176
2006-08-29,9.152000427246094
2006-08-30,9.131999969482422
2006-08-31,9.269000053405762
2006-09-01,9.297499656677246
2006-09-05,9.206999778747559
2006-09-06,9.369500160217285
2006-09-07,9.364999771118164
2006-09-08,9.395999908447266
2006-09-11,9.368499755859375
2006-09-12,9.342000007629395
2006-09-13,9.30150032043457
2006-09-14,9.434499740600586
2006-09-15,9.366000175476074
2006-09-18,9.282999992370605
2006-09-19,9.475500106811523
2006-09-20,9.527000427246094
2006-09-21,9.819000244140625
2006-09-22,9.88700008392334
2006-09-25,9.88700008392334
2006-09-26,9.837499618530273
2006-09-27,9.83899974822998
2006-09-28,9.850500106811523
2006-09-29,9.990500450134277
2006-10-02,9.964500427246094
2006-10-03,10.140000343322754
2006-10-04,10.120499610900879
2006-10-05,10.017499923706055
2006-10-06,9.947500228881836
2006-10-09,9.97700023651123
2006-10-10,9.776000022888184
2006-10-11,9.779000282287598
2006-10-12,9.564000129699707
2006-10-13,9.43649959564209
2006-10-16,9.491499900817871
2006-10-17,9.644499778747559
2006-10-18,9.565500259399414
2006-10-19,9.571000099182129
2006-10-20,9.587499618530273
2006-10-23,9.734000205993652
2006-10-24,9.786999702453613
2006-10-25,9.616499900817871
2006-10-26,9.574999809265137
2006-10-27,9.522000312805176
2006-10-30,9.637499809265137
2006-10-31,9.492500305175781
2006-11-01,9.473999977111816
2006-11-02,9.554499626159668
2006-11-03,9.459500312805176
2006-11-06,9.43649959564209
2006-11-07,9.390000343322754
2006-11-08,9.42549991607666
2006-11-09,9.355999946594238
2006-11-10,9.343000411987305
2006-11-13,9.344499588012695
2006-11-14,9.33650016784668
2006-11-15,9.31149959564209
2006-11-16,9.339500427246094
2006-11-17,9.359999656677246
2006-11-20,9.338500022888184
2006-11-21,9.303500175476074
2006-11-22,9.272000312805176
2006-11-23,9.332500457763672
2006-11-24,9.39900016784668
2006-11-27,9.397500038146973
2006-11-28,9.441499710083008
2006-11-29,9.418499946594238
2006-11-30,9.506999969482422
2006-12-01,9.671500205993652
2006-12-04,9.570500373840332
2006-12-05,9.468500137329102
2006-12-06,9.4350004196167
2006-12-07,9.373000144958496
2006-12-08,9.374500274658203
2006-12-11,9.322500228881836
2006-12-12,9.297499656677246
2006-12-13,9.223999977111816
2006-12-14,9.179499626159668
2006-12-15,9.126999855041504
2006-12-18,9.154000282287598
2006-12-19,9.394000053405762
2006-12-20,9.23550033569336
2006-12-21,9.354999542236328
2006-12-22,9.333000183105469
2006-12-26,9.366499900817871
2006-12-27,9.414999961853027
2006-12-28,9.302000045776367
2006-12-29,9.395999908447266
2007-01-02,9.272000312805176
2007-01-03,9.346500396728516
2007-01-04,9.404000282287598
2007-01-05,9.557000160217285
2007-01-08,9.506500244140625
2007-01-09,9.625499725341797
2007-01-10,9.537500381469727
2007-01-11,9.48900032043457
2007-01-12,9.435500144958496
2007-01-16,9.425999641418457
2007-01-17,9.371500015258789
2007-01-18,9.369000434875488
2007-01-19,9.366499900817871
2007-01-22,9.329999923706055
2007-01-23,9.350500106811523
2007-01-24,9.345000267028809
2007-01-25,9.490500450134277
2007-01-26,9.48550033569336
2007-01-29,9.553000450134277
2007-01-30,9.543999671936035
2007-01-31,9.48799991607666
2007-02-01,9.41450023651123
2007-02-02,9.386500358581543
2007-02-05,9.419500350952148
2007-02-06,9.369999885559082
2007-02-07,9.409000396728516
2007-02-08,9.38949966430664
2007-02-09,9.416500091552734
2007-02-12,9.496500015258789
2007-02-13,9.495499610900879
2007-02-14,9.477999687194824
2007-02-15,9.457500457763672
2007-02-16,9.468999862670898
2007-02-20,9.410499572753906
2007-02-21,9.366999626159668
2007-02-22,9.321999549865723
2007-02-23,9.345999717712402
2007-02-26,9.347999572753906
2007-02-27,9.61299991607666
2007-02-28,9.63949966430664
2007-03-01,9.625
2007-03-02,9.798500061035156
2007-03-05,9.805000305175781
2007-03-06,9.732999801635742
2007-03-07,9.778499603271484
2007-03-08,9.708000183105469
2007-03-09,9.633500099182129
2007-03-12,9.713000297546387
2007-03-13,9.878999710083008
2007-03-14,9.849499702453613
2007-03-15,9.819999694824219
2007-03-16,9.972999572753906
2007-03-19,9.89900016784668
2007-03-20,9.953499794006348
2007-03-21,9.878999710083008
2007-03-22,9.706999778747559
2007-03-23,9.689499855041504
2007-03-26,9.760000228881836
2007-03-27,9.798500061035156
2007-03-28,9.906499862670898
2007-03-29,9.826499938964844
2007-03-30,9.845999717712402
2007-04-02,9.825499534606934
2007-04-03,9.692000389099121
2007-04-04,9.666500091552734
2007-04-05,9.689000129699707
2007-04-09,9.605500221252441
2007-04-10,9.6899995803833
2007-04-11,9.668999671936035
2007-04-12,9.77299976348877
2007-04-13,9.826499938964844
2007-04-16,9.73799991607666
2007-04-17,9.665499687194824
2007-04-18,9.630499839782715
2007-04-19,9.657999992370605
2007-04-20,9.65149974822998
2007-04-23,9.671500205993652
2007-04-24,9.656000137329102
2007-04-25,9.555500030517578
2007-04-26,9.568499565124512
2007-04-27,9.680999755859375
2007-04-30,9.684000015258789
2007-05-01,9.64050006866455
2007-05-02,9.61400032043457
2007-05-03,9.491000175476074
2007-05-04,9.48550033569336
2007-05-07,9.412500381469727
2007-05-08,9.410499572753906
2007-05-09,9.399999618530273
2007-05-10,9.507499694824219
2007-05-11,9.477499961853027
2007-05-14,9.411499977111816
2007-05-15,9.446000099182129
2007-05-16,9.412500381469727
2007-05-17,9.550999641418457
2007-05-18,9.518500328063965
2007-05-21,9.489500045776367
2007-05-22,9.519000053405762
2007-05-23,9.524499893188477
2007-05-24,9.659500122070312
2007-05-25,9.605500221252441
2007-05-29,9.665499687194824
2007-05-30,9.64900016784668
2007-05-31,9.616999626159668
2007-06-01,9.56350040435791
2007-06-04,9.637999534606934
2007-06-05,9.729999542236328
2007-06-06,9.755499839782715
2007-06-07,9.750499725341797
2007-06-08,9.715499877929688
2007-06-11,9.66100025177002
2007-06-12,9.63700008392334
2007-06-13,9.6274995803833
2007-06-14,9.581999778747559
2007-06-15,9.528499603271484
2007-06-18,9.51550006866455
2007-06-19,9.630499839782715
2007-06-20,9.712499618530273
2007-06-21,9.710000038146973
2007-06-22,9.758000373840332
2007-06-25,9.805999755859375
2007-06-26,9.793499946594238
2007-06-27,9.739500045776367
2007-06-28,9.638500213623047
2007-06-29,9.670000076293945
2007-07-02,9.611499786376953
2007-07-03,9.604499816894531
2007-07-05,9.654500007629395
2007-07-06,9.638500213623047
2007-07-09,9.595999717712402
2007-07-10,9.728500366210938
2007-07-11,9.795999526977539
2007-07-12,9.711000442504883
2007-07-13,9.751500129699707
2007-07-16,9.706999778747559
2007-07-17,9.6899995803833
2007-07-18,9.683500289916992
2007-07-19,9.579500198364258
2007-07-20,9.61050033569336
2007-07-23,9.503000259399414
2007-07-24,9.559000015258789
2007-07-25,9.586000442504883
2007-07-26,9.834500312805176
2007-07-27,9.741999626159668
2007-07-30,9.831999778747559
2007-07-31,9.843500137329102
2007-08-01,9.831500053405762
2007-08-02,9.784000396728516
2007-08-03,9.894499778747559
